schoolID,Round32,Sweet16,Elite8,Final4,Final,Champion,Round32TotalPred,Sweet16TotalPred,Elite8TotalPred,Final4TotalPred,FinalTotalPred,ChampionTotalPred,offanddef_round32pred,offanddef_sweet16pred,offanddef_elite8pred,offanddef_final4pred,offanddef_finalpred,offanddef_championpred
Milwaukee2019,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.389258689,0.274175262,0.007792274,0.022053418,0.040175202,0.00697941
Minnesota2010,0,0,0,0,0,0,0.916524599,0.11774338,-0.258775404,-0.101450604,-0.026512368,0.012383676,0.622531026,0.236969605,-0.052996214,-0.101450604,-0.026512368,0.012383676
Minnesota2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Minnesota2011,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.61823417,0.355963945,0.144734722,0.012731118,0.013670191,0.030567319
Minnesota2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Minnesota2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.635913792,0.322497468,0.119115905,-0.001149293,0.005755111,0.025284336
Minnesota2013,1,0,0,0,0,0,1.493933006,0.711678653,0.338462949,0.228119382,0.163592925,0.076637038,0.871051634,0.586915422,0.254209576,0.120735078,0.091249508,0.028241405
Minnesota2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Minnesota2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.729437819,0.359897184,0.082887009,0.021829652,0.034816758,0.024318931
Minnesota2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Minnesota2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.498898922,0.186407713,0.001539409,-0.076527285,-0.029094408,0.008757492
Minnesota2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Minnesota2016,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.612464372,0.096824786,-0.004422719,-0.062175023,-0.016769914,0.00117122
Minnesota2017,0,0,0,0,0,0,1.63594857,0.910814201,0.578043487,0.321145728,0.197257178,0.102467975,1.244920718,0.79518035,0.438223505,0.213761424,0.12491376,0.054072342
Minnesota2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Minnesota2018,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.750504377,0.211889536,-0.011154819,-0.090683426,-0.029552393,0.007085967
Minnesota2019,1,0,0,0,0,0,1.47539426,1.115822566,0.481424124,0.238172188,0.122685257,0.037015331,0.895015499,0.715807497,0.402071392,0.196168382,0.090393318,0.037015331
Mississippi St.2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi St.2010,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,1.251065739,0.803778578,0.459045255,0.197562905,0.127484805,0.051762583
Mississippi St.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi St.2011,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.466928735,0.297765509,-0.01581781,-0.032000081,0.018905601,-0.001577617
Mississippi St.2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi St.2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.744979367,0.378356207,0.11918733,-0.008127187,0.026941564,0.020923521
Mississippi St.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi St.2013,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.604501108,0.193761189,0.019906095,-0.030725967,0.025845428,0.032942065
Mississippi St.2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi St.2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.608276098,0.279890749,0.112244088,0.02448936,0.020692618,0.038061518
Mississippi St.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi St.2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.529114568,-0.20251261,-0.112202936,-0.179984768,-0.056014637,-0.020435239
Mississippi St.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi St.2016,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.452945,0.39491974,-0.006854268,-0.040264488,-0.021753543,0.002647537
Mississippi St.2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi St.2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.873983569,0.280734316,0.093915069,-0.074348491,-0.004344105,0.026846711
Mississippi St.2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi St.2018,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,1.241736409,0.674934755,0.334871538,0.101949009,0.064484315,0.060993169
Mississippi St.2019,0,0,0,0,0,0,1.81165042,0.852941667,0.448252461,0.219191833,0.108096389,0.076467543,1.273612039,0.835297918,0.390496094,0.184454847,0.108096389,0.076467543
Mississippi Valley St.2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi Valley St.2010,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.2182349,-0.200300241,-0.178919855,-0.140914684,-0.029993532,-0.031487846
Mississippi Valley St.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi Valley St.2011,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.177248545,0.034459598,-0.073249569,-0.049066619,0.009969311,-0.00433866
Mississippi Valley St.2012,0,0,0,0,0,0,0.954027446,0.84755406,0.576613367,0.121605158,0.127567252,0.024316748,0.615802431,0.657646418,0.230549081,0.121605158,0.044720031,0.024316748
Mississippi Valley St.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi Valley St.2013,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.338258382,-0.082298109,-0.090560646,-0.13289568,-0.035467467,0.008919265
Mississippi Valley St.2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi Valley St.2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.20164968,-0.22404747,-0.218980675,-0.1763399,-0.04466924,-0.010048475
Mississippi Valley St.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi Valley St.2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.540610087,-0.138664646,-0.05665429,-0.104398221,-0.007357756,-0.015996897
Mississippi Valley St.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi Valley St.2016,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.942216403,0.429811824,0.162128568,0.010916078,0.052376418,0.04654063
Mississippi Valley St.2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi Valley St.2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.143270707,-0.374200556,-0.3591829,-0.209997588,-0.037531939,-0.02627064
Mississippi Valley St.2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi Valley St.2018,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.200773232,-0.225743569,-0.228143345,-0.175585744,-0.008803177,-0.030938428
Mississippi Valley St.2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi Valley St.2019,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.236564918,-0.164121125,-0.129897697,-0.070259078,0.020680172,-0.045881766
Mississippi2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi2010,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.994800716,0.560815602,0.222786149,0.049505453,0.046571581,0.024751493
Mississippi2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi2011,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.599638171,0.34337824,0.039552677,0.02009426,0.044006189,0.019774155
Mississippi2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.71760997,0.475337191,0.1813242,0.075418793,0.019413985,0.029935329
Mississippi2013,1,0,0,0,0,0,1.308516043,0.809069337,0.391503966,0.14704921,0.113143756,0.032168826,0.899524764,0.635812937,0.310234771,0.14704921,0.078054117,0.032168826
Mississippi2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.947552782,0.412692021,0.233220919,0.085316767,0.060396463,0.033592449
Mississippi2015,0,0,0,0,0,0,1.484933606,0.61310263,0.559224987,0.32698678,0.260649305,0.040989807,0.895675253,0.603973251,0.294313629,0.18454292,0.089553245,0.040989807
Mississippi2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi2016,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.459467141,0.343365671,0.120054262,0.035698116,0.028052237,-0.014998556
Mississippi2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.903700212,0.682383442,0.26381263,0.140861259,0.045609337,0.038386573
Mississippi2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mississippi2018,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.800113651,0.496020959,0.097868566,-0.008347501,0.028064493,0.018765244
Mississippi2019,0,0,0,0,0,0,1.283542142,0.797158249,0.151135219,0.007249252,0.046633577,0.017121964,0.694344443,0.496482187,0.151135219,0.007249252,0.046633577,0.017121964
Missouri St.2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri St.2010,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.729736184,0.278376498,0.109138681,8.71E-04,0.042908546,0.002644612
Missouri St.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri St.2011,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.801402963,0.651361844,0.327397851,0.146361498,0.073805573,0.024339592
Missouri St.2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri St.2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.28501634,0.096061394,-0.111632115,-0.090642454,-0.032910469,-0.00275011
Missouri St.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri St.2013,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.325938489,-0.057841064,-0.131804577,-0.142725769,-0.040646952,-0.004523841
Missouri St.2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri St.2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.088443099,-0.550078905,-0.417306248,-0.254774405,-0.063057467,-0.018121264
Missouri St.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri St.2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.694582985,0.149805826,-0.018300138,-0.044109844,0.018181868,0.01694145
Missouri St.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri St.2016,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.7271504,0.36663555,0.215965239,0.084562374,0.041174478,0.022405228
Missouri St.2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri St.2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.361834151,0.105458045,-0.123836102,-0.051452571,0.017183079,-0.0173608
Missouri St.2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri St.2018,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.688197583,0.442100195,0.14436298,0.085902555,0.08947086,-0.006390698
Missouri St.2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri St.2019,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.504958093,0.392773873,0.074371691,-0.017681529,0.017039355,0.013946015
Missouri2010,1,0,0,0,0,0,1.765273446,0.854434486,0.476590814,0.279228588,0.09611178,0.110169134,1.484937064,0.809816817,0.42848497,0.175356734,0.049259084,0.078893291
Missouri2011,0,0,0,0,0,0,1.763109742,1.357590221,0.58341992,0.446577831,0.176171315,0.168663432,1.199198917,0.741477841,0.33304027,0.151507964,0.08874842,0.048400386
Missouri2012,0,0,0,0,0,0,1.458315576,1.195110938,0.404112414,0.166780626,0.100847662,0.019237231,0.702855089,0.600055293,0.265086852,0.13204364,0.065758023,0.019237231
Missouri2013,0,0,0,0,0,0,1.104238827,0.766180882,0.341136742,0.201381542,0.082712799,0.063417079,0.703981806,0.51863091,0.213678167,0.097509688,0.035860103,0.032141236
Missouri2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.67866642,0.487868256,0.217762537,0.119562987,0.053245223,0.032730104
Missouri2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.316747706,-0.230364499,-0.245684148,-0.266276279,-0.107059663,-0.015183132
Missouri2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri2016,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.386444437,-0.157615156,-0.273948011,-0.234826535,-0.070271379,-0.024958655
Missouri2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.359690384,0.01054222,-0.12879509,-0.137361962,-0.026605324,0.004484454
Missouri2018,0,0,0,0,0,0,0.88013874,0.155821528,-0.048962611,-0.01738958,0.039894642,-0.007514425,0.476278906,0.230781014,0.006603999,-0.01738958,0.039894642,-0.007514425
Missouri2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Missouri2019,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.579456194,0.168414021,-0.097400516,-0.104313287,-0.025222377,0.007778157
Monmouth2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monmouth2010,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.409813835,0.037701363,-0.075907439,-0.085043102,-0.007290005,-0.001294768
Monmouth2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monmouth2011,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.208942255,-0.249315721,-0.219898093,-0.144170269,-0.04109544,-7.43E-04
Monmouth2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monmouth2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.303959479,0.023263986,-0.135512203,-0.103701621,-0.005993388,0.00425606
Monmouth2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monmouth2013,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.426422876,-0.103747291,-0.182811784,-0.196638026,-0.052087688,-0.00852412
Monmouth2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monmouth2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.882523822,0.432854406,0.123561364,0.008004023,0.016627763,0.036373359
Monmouth2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monmouth2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.740941485,0.200571058,0.031266807,-0.060625771,-0.018223347,0.008611311
Monmouth2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monmouth2016,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,1.088848017,0.798629669,0.423795755,0.206444036,0.091744047,0.074109254
Monmouth2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monmouth2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.890961913,0.463049343,0.216903442,0.089209158,0.086198056,0.028684456
Monmouth2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monmouth2018,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.544720157,-0.069190875,-0.079584031,-0.153280133,-0.012707574,0.005384451
Monmouth2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Monmouth2019,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.746398487,0.25142427,0.058049413,-0.042586259,0.02987313,0.038302414
Montana St.2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana St.2010,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.451459201,0.259386724,0.031720137,-0.036483665,0.018704631,-0.024223381
Montana St.2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana St.2011,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.301524477,-0.031276043,-0.034759891,-0.079550877,-0.014779584,-0.008718867
Montana St.2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana St.2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.591688505,0.269504141,0.102828259,0.038810818,0.014369601,0.030797412
Montana St.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana St.2013,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.240885079,0.015838234,-0.093760221,-0.079464167,-0.02231289,-0.014932791
Montana St.2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana St.2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.040163956,-0.29931663,-0.304818171,-0.192856689,-0.067880274,-0.049195758
Montana St.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana St.2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.401372211,0.050532843,-0.068823149,-0.068365748,-0.027971777,-0.015359479
Montana St.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana St.2016,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.475283789,0.190001391,0.013056433,-0.045197344,0.041950468,-0.001321528
Montana St.2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana St.2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.557721721,0.032094445,-0.099697265,-0.12697634,0.013436512,-0.015296374
Montana St.2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana St.2018,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.251072452,-0.14813677,-0.258168746,-0.203403397,-0.035626327,-0.033778307
Montana St.2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana St.2019,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.490817411,0.092696638,0.056308324,0.005088616,0.053260236,-0.005636876
Montana2010,0,0,0,0,0,0,0.826164594,0.155183556,0.041289575,0.082871284,0.076608761,0.13838222,0.465476838,0.159161768,-0.042963798,-0.024513021,0.004265343,-7.21E-04
Montana2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana2011,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.360752648,0.05776786,-0.088372513,-0.07607533,0.023053128,-0.001844183
Montana2012,0,0,0,0,0,0,0.598309345,0.709522646,0.332732399,0.166871339,0.09469693,0.060095231,0.594198634,0.504420981,0.208526771,0.082736018,0.059607292,0.017693967
Montana2013,0,0,0,0,0,0,0.326951466,-0.055080681,-0.218926678,-0.097897341,-0.068838048,0.040889795,0.326951466,0.035421249,-0.126679284,-0.097897341,-0.024140236,-0.019492719
Montana2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.402998015,0.153034083,0.00478108,-0.036108139,0.020203646,0.010422906
Montana2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.479761641,0.336610767,0.125487106,0.024266105,0.022607424,0.022443954
Montana2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana2016,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.154391716,0.076551191,-0.088240572,-0.044663451,0.021299965,-0.013350969
Montana2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montana2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.418429153,0.277750186,-0.100510246,-0.076633692,0.054244941,-0.001212999
Montana2018,0,0,0,0,0,0,1.010194294,0.801285236,0.420001012,0.135075662,0.035167566,0.03489428,0.723784928,0.615219689,0.28097545,0.100338676,0.045956044,0.03489428
Montana2019,0,0,0,0,0,0,1.068215549,0.037001127,-0.006029935,-0.027251215,0.010921468,-0.009136688,0.626939609,0.333760754,0.09080381,-0.027251215,0.010921468,-0.009136688
Morehead St.2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morehead St.2010,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.676516572,0.116875284,0.044705779,-0.020464134,0.025095269,-0.00282745
Morehead St.2011,1,0,0,0,0,0,0.908909308,0.562116503,0.238652782,0.172228314,0.105527226,0.024487133,0.563519606,0.274620129,0.084162667,0.033619474,0.05867453,-0.006788711
Morehead St.2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morehead St.2012,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.199970122,-0.13185848,-0.21160352,-0.151564586,-0.029412843,-0.019519242
Morehead St.2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morehead St.2013,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.301053973,4.71E-04,-0.209459025,-0.120552407,0.004125611,-0.011794393
Morehead St.2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morehead St.2014,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.405415149,0.270557792,0.026130042,0.015830158,0.023336613,-0.00441517
Morehead St.2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morehead St.2015,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.369726585,0.294353246,0.064147741,0.01390077,-0.017328766,0.009512926
Morehead St.2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morehead St.2016,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.402436135,0.052985389,-0.075734883,-0.095535622,-0.014081084,-4.12E-04
Morehead St.2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morehead St.2017,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,0.382247307,0.23915703,0.018602945,-0.047154506,0.008033452,-0.025675143
